"","loss","accuracy","val_loss","val_accuracy"
"1",0.279377102851868,0.0492187514901161,0.153193429112434,0.0949999988079071
"2",0.178414672613144,0.0652343779802322,0.148091584444046,0.0949999988079071
"3",0.168513581156731,0.0785156264901161,0.14828322827816,0.10249999910593
"4",0.162712842226028,0.0925781279802322,0.145635515451431,0.104999996721745
"5",0.159387022256851,0.106640622019768,0.145520970225334,0.109999999403954
"6",0.157103985548019,0.1015625,0.145556762814522,0.109999999403954
"7",0.156530395150185,0.104687497019768,0.145616456866264,0.10249999910593
"8",0.153787478804588,0.116406247019768,0.145489916205406,0.107500001788139
"9",0.15388435125351,0.110937498509884,0.145101696252823,0.109999999403954
"10",0.152585104107857,0.123828127980232,0.144474700093269,0.104999996721745
"11",0.149958372116089,0.120703123509884,0.144483610987663,0.104999996721745
"12",0.150678172707558,0.1328125,0.144326835870743,0.104999996721745
"13",0.149187594652176,0.123437501490116,0.145971074700356,0.0974999964237213
"14",0.148608148097992,0.122656248509884,0.144323259592056,0.104999996721745
"15",0.149356722831726,0.114062502980232,0.144180625677109,0.104999996721745
"16",0.148354426026344,0.121484376490116,0.144440352916718,0.104999996721745
"17",0.147426530718803,0.128515630960464,0.143931359052658,0.104999996721745
"18",0.147023946046829,0.122656248509884,0.144241496920586,0.104999996721745
"19",0.14620877802372,0.12890625,0.144178226590157,0.10249999910593
"20",0.145645260810852,0.131640627980232,0.144292533397675,0.107500001788139
"21",0.145538985729218,0.125781252980232,0.14385823905468,0.104999996721745
"22",0.14493665099144,0.1328125,0.14420810341835,0.109999999403954
"23",0.144568413496017,0.131640627980232,0.143681794404984,0.10249999910593
"24",0.144938483834267,0.133593752980232,0.144024550914764,0.107500001788139
"25",0.142904430627823,0.142578125,0.144134894013405,0.109999999403954
"26",0.143647044897079,0.134375005960464,0.143326610326767,0.107500001788139
"27",0.142827600240707,0.1484375,0.14377473294735,0.107500001788139
"28",0.142502188682556,0.141406252980232,0.14347405731678,0.109999999403954
"29",0.142260387539864,0.15234375,0.144270360469818,0.115000002086163
"30",0.141304045915604,0.160937502980232,0.143665418028831,0.107500001788139
"31",0.14047284424305,0.164453119039536,0.143542498350143,0.119999997317791
"32",0.140423908829689,0.157031252980232,0.143806099891663,0.122500002384186
"33",0.140091300010681,0.157031252980232,0.144116193056107,0.109999999403954
"34",0.138993963599205,0.165234372019768,0.144189521670341,0.107500001788139
"35",0.138970509171486,0.167578130960464,0.144251421093941,0.122500002384186
"36",0.13885310292244,0.166015625,0.144249081611633,0.115000002086163
"37",0.137199088931084,0.178906247019768,0.144335240125656,0.119999997317791
"38",0.135291129350662,0.182031244039536,0.145861566066742,0.117499999701977
"39",0.137196943163872,0.183203130960464,0.14520201086998,0.112499997019768
"40",0.134894534945488,0.185937494039536,0.145283982157707,0.100000001490116
"41",0.135381147265434,0.195703119039536,0.148278698325157,0.107500001788139
"42",0.132731229066849,0.2109375,0.147104099392891,0.112499997019768
"43",0.133879870176315,0.198437497019768,0.147194564342499,0.10249999910593
"44",0.130200237035751,0.231250002980232,0.148884773254395,0.100000001490116
"45",0.131632387638092,0.202343747019768,0.148647293448448,0.117499999701977
